Act,ActAndScene,AriaId,AriaLabel,AriaName,AriaOpera,Character,City,Clef1,Clef2,Clef3,Composer,Decade,EndOfThemeA,FamilyBr_Notes,FamilyBr_NotesMean,FamilyBr_NumberOfFilteredParts,FamilyBr_NumberOfParts,FamilyBr_SoundingMeasures,FamilyBr_SoundingMeasuresMean,FamilyInstrumentation,FamilyScoring,FamilyStr_Notes,FamilyStr_NotesMean,FamilyStr_NumberOfFilteredParts,FamilyStr_NumberOfParts,FamilyStr_SoundingMeasures,FamilyStr_SoundingMeasuresMean,FamilyVoice_Notes,FamilyVoice_NotesMean,FamilyVoice_NumberOfFilteredParts,FamilyVoice_NumberOfParts,FamilyVoice_SoundingMeasures,FamilyVoice_SoundingMeasuresMean,FamilyWw_Notes,FamilyWw_NotesMean,FamilyWw_NumberOfFilteredParts,FamilyWw_NumberOfParts,FamilyWw_SoundingMeasures,FamilyWw_SoundingMeasuresMean,FileName,Form,Gender,Instrumentation,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_Time,Librettist,Measures,PartAlt_DynAbruptness,PartAlt_DynGrad,PartAlt_DynMean,PartAlt_DynMean_weighted,PartAlt_Notes,PartAlt_SoundingMeasures,PartBar_DynAbruptness,PartBar_DynGrad,PartBar_DynMean,PartBar_DynMean_weighted,PartBar_Notes,PartBar_SoundingMeasures,PartBass_DynAbruptness,PartBass_DynGrad,PartBass_DynMean,PartBass_DynMean_weighted,PartBass_Notes,PartBass_SoundingMeasures,PartBnII_DynAbruptness,PartBnII_DynGrad,PartBnII_DynMean,PartBnII_DynMean_weighted,PartBnII_Notes,PartBnII_SoundingMeasures,PartBnI_DynAbruptness,PartBnI_DynGrad,PartBnI_DynMean,PartBnI_DynMean_weighted,PartBnI_Notes,PartBnI_SoundingMeasures,PartBn_DynAbruptness,PartBn_DynGrad,PartBn_DynMean,PartBn_DynMean_weighted,PartBn_Notes,PartBn_SoundingMeasures,PartBs_DynAbruptness,PartBs_DynGrad,PartBs_DynMean,PartBs_DynMean_weighted,PartBs_Notes,PartBs_SoundingMeasures,PartClII_DynAbruptness,PartClII_DynGrad,PartClII_DynMean,PartClII_DynMean_weighted,PartClII_Notes,PartClII_SoundingMeasures,PartClI_DynAbruptness,PartClI_DynGrad,PartClI_DynMean,PartClI_DynMean_weighted,PartClI_Notes,PartClI_SoundingMeasures,PartCl_DynAbruptness,PartCl_DynGrad,PartCl_DynMean,PartCl_DynMean_weighted,PartCl_Notes,PartCl_SoundingMeasures,PartFlII_DynAbruptness,PartFlII_DynGrad,PartFlII_DynMean,PartFlII_DynMean_weighted,PartFlII_Notes,PartFlII_SoundingMeasures,PartFlI_DynAbruptness,PartFlI_DynGrad,PartFlI_DynMean,PartFlI_DynMean_weighted,PartFlI_Notes,PartFlI_SoundingMeasures,PartHnII_DynAbruptness,PartHnII_DynGrad,PartHnII_DynMean,PartHnII_DynMean_weighted,PartHnII_Notes,PartHnII_SoundingMeasures,PartHnI_DynAbruptness,PartHnI_DynGrad,PartHnI_DynMean,PartHnI_DynMean_weighted,PartHnI_Notes,PartHnI_SoundingMeasures,PartHn_DynAbruptness,PartHn_DynGrad,PartHn_DynMean,PartHn_DynMean_weighted,PartHn_Notes,PartHn_SoundingMeasures,PartObII_DynAbruptness,PartObII_DynGrad,PartObII_DynMean,PartObII_DynMean_weighted,PartObII_Notes,PartObII_SoundingMeasures,PartObI_DynAbruptness,PartObI_DynGrad,PartObI_DynMean,PartObI_DynMean_weighted,PartObI_Notes,PartObI_SoundingMeasures,PartOb_DynAbruptness,PartOb_DynGrad,PartOb_DynMean,PartOb_DynMean_weighted,PartOb_Notes,PartOb_SoundingMeasures,PartSop_DynAbruptness,PartSop_DynGrad,PartSop_DynMean,PartSop_DynMean_weighted,PartSop_Notes,PartSop_SoundingMeasures,PartTen_DynAbruptness,PartTen_DynGrad,PartTen_DynMean,PartTen_DynMean_weighted,PartTen_Notes,PartTen_SoundingMeasures,PartTptII_DynAbruptness,PartTptII_DynGrad,PartTptII_DynMean,PartTptII_DynMean_weighted,PartTptII_Notes,PartTptII_SoundingMeasures,PartTptI_DynAbruptness,PartTptI_DynGrad,PartTptI_DynMean,PartTptI_DynMean_weighted,PartTptI_Notes,PartTptI_SoundingMeasures,PartVaII_DynAbruptness,PartVaII_DynGrad,PartVaII_DynMean,PartVaII_DynMean_weighted,PartVaII_Notes,PartVaII_SoundingMeasures,PartVaI_DynAbruptness,PartVaI_DynGrad,PartVaI_DynMean,PartVaI_DynMean_weighted,PartVaI_Notes,PartVaI_SoundingMeasures,PartVa_DynAbruptness,PartVa_DynGrad,PartVa_DynMean,PartVa_DynMean_weighted,PartVa_Notes,PartVa_SoundingMeasures,PartVnIII_DynAbruptness,PartVnIII_DynGrad,PartVnIII_DynMean,PartVnIII_DynMean_weighted,PartVnIII_Notes,PartVnIII_SoundingMeasures,PartVnII_DynAbruptness,PartVnII_DynGrad,PartVnII_DynMean,PartVnII_DynMean_weighted,PartVnII_Notes,PartVnII_SoundingMeasures,PartVnIV_DynAbruptness,PartVnIV_DynGrad,PartVnIV_DynMean,PartVnIV_DynMean_weighted,PartVnIV_Notes,PartVnIV_SoundingMeasures,PartVnI_DynAbruptness,PartVnI_DynGrad,PartVnI_DynMean,PartVnI_DynMean_weighted,PartVnI_Notes,PartVnI_SoundingMeasures,RoleType,Scene,Score_DynAbruptness,Score_DynGrad,Score_DynMean,Score_DynMean_weighted,Score_Notes,Score_NotesMean,Score_NumberOfFilteredParts,Score_NumberOfParts,Score_SoundingMeasures,Score_SoundingMeasuresMean,Scoring,SoundAlt_Notes,SoundAlt_NotesMean,SoundAlt_NumberOfFilteredParts,SoundAlt_NumberOfParts,SoundAlt_SoundingMeasures,SoundAlt_SoundingMeasuresMean,SoundBar_Notes,SoundBar_NotesMean,SoundBar_NumberOfFilteredParts,SoundBar_NumberOfParts,SoundBar_SoundingMeasures,SoundBar_SoundingMeasuresMean,SoundBass_Notes,SoundBass_NotesMean,SoundBass_NumberOfFilteredParts,SoundBass_NumberOfParts,SoundBass_SoundingMeasures,SoundBass_SoundingMeasuresMean,SoundBn_Notes,SoundBn_NotesMean,SoundBn_NumberOfFilteredParts,SoundBn_NumberOfParts,SoundBn_SoundingMeasures,SoundBn_SoundingMeasuresMean,SoundBs_Notes,SoundBs_NotesMean,SoundBs_NumberOfFilteredParts,SoundBs_NumberOfParts,SoundBs_SoundingMeasures,SoundBs_SoundingMeasuresMean,SoundCl_Notes,SoundCl_NotesMean,SoundCl_NumberOfFilteredParts,SoundCl_NumberOfParts,SoundCl_SoundingMeasures,SoundCl_SoundingMeasuresMean,SoundFl_Notes,SoundFl_NotesMean,SoundFl_NumberOfFilteredParts,SoundFl_NumberOfParts,SoundFl_SoundingMeasures,SoundFl_SoundingMeasuresMean,SoundHn_Notes,SoundHn_NotesMean,SoundHn_NumberOfFilteredParts,SoundHn_NumberOfParts,SoundHn_SoundingMeasures,SoundHn_SoundingMeasuresMean,SoundOb_Notes,SoundOb_NotesMean,SoundOb_NumberOfFilteredParts,SoundOb_NumberOfParts,SoundOb_SoundingMeasures,SoundOb_SoundingMeasuresMean,SoundScoring,SoundSop_Notes,SoundSop_NotesMean,SoundSop_NumberOfFilteredParts,SoundSop_NumberOfParts,SoundSop_SoundingMeasures,SoundSop_SoundingMeasuresMean,SoundTen_Notes,SoundTen_NotesMean,SoundTen_NumberOfFilteredParts,SoundTen_NumberOfParts,SoundTen_SoundingMeasures,SoundTen_SoundingMeasuresMean,SoundTpt_Notes,SoundTpt_NotesMean,SoundTpt_NumberOfFilteredParts,SoundTpt_NumberOfParts,SoundTpt_SoundingMeasures,SoundTpt_SoundingMeasuresMean,SoundVa_Notes,SoundVa_NotesMean,SoundVa_NumberOfFilteredParts,SoundVa_NumberOfParts,SoundVa_SoundingMeasures,SoundVa_SoundingMeasuresMean,SoundVn_Notes,SoundVn_NotesMean,SoundVn_NumberOfFilteredParts,SoundVn_NumberOfParts,SoundVn_SoundingMeasures,SoundVn_SoundingMeasuresMean,Territory,Voices,Year
1,107,0282,Did05M,Fra_lo,Did,Iarba,Prague,C-4,,,Antonio Boroni,1760s,114.0,,,,,,,str,"voice,str",3413,853.25,4,4,455,113.75,509,509.0,1,1,93,93.0,,,,,,,Did05M-Fra_lo-1768-Boroni[1.07][0282].xml,Dal segno,Male,"vn,va,bs",wonder,"pride,abjectness",Negative,Present,Pietro Metastasio,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2294228091320178,13.348019070576195,68.95348837209302,64.86513157894737,811,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,509.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1582792366668917,12.575603140954824,68.95348837209302,64.95065789473684,789.0,114.0,,,,,,,1.4080810849725323,14.59284033516988,68.93333333333334,62.8015350877193,902,114,,,,,,,1.026423520192853,10.309854025048212,67.43478260869566,62.934734513274336,911,113,Male lover 2,07,1.2055516627410738,12.706579142937278,68.56877317155376,63.888014768669464,3922,784.4,5,5,548,109.6,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,811,811.0,1,1,114,114.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",509.0,509.0,1.0,1.0,93.0,93.0,,,,,,,,,,,,,789,789.0,1,1,114,114.0,1813,906.5,2,2,227,113.5,Empire,sop,1768
1,106,0281,Did04M,Tu_mi_scorgi,Did,Osmida,Prague,C-4,,,Antonio Boroni,1760s,83.0,216.0,108.0,2.0,2.0,98.0,49.0,"br,str","br,voice,str",2920,584.0,5,5,414,82.8,350,350.0,1,1,65,65.0,,,,,,,Did04M-Tu_mi_scorgi-1768-Boroni[1.06][0281].xml,Dal segno,Male,"hn,vn,va,bs",love,"veneration,abjectness",Negative,Future,Pietro Metastasio,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68456799208218,8.604254974942828,69.28787878787878,66.81626506024097,460,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8900115403304178,6.977690476190475,47.15384615384615,67.57142857142857,108.0,49.0,0.8900115403304178,6.977690476190475,47.15384615384615,67.57142857142857,108.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,350.0,65.0,,,,,,,,,,,,,,,,,,,1.164037093495935,5.965690104166667,69.0,60.91463414634146,458.0,82.0,1.148757530120482,5.8675,69.28787878787878,66.5421686746988,460.0,83.0,,,,,,,,,,,,,2.339795545819642,11.25814668423364,69.24285714285715,67.83433734939759,777,83,,,,,,,2.339795545819642,11.25814668423364,69.24285714285715,67.83433734939759,765,83,Antagonist,06,1.4938538268569594,8.12987419999396,62.90988059559488,66.44065710327622,3486,435.75,8,8,577,72.125,"hnI,hnII,sop,vnI,vnII,vaI,vaII,bs",,,,,,,,,,,,,,,,,,,,,,,,,460,460.0,1,1,83,83.0,,,,,,,,,,,,,216.0,108.0,2.0,2.0,98.0,49.0,,,,,,,"hn,sop,vn,va,bs",350.0,350.0,1.0,1.0,65.0,65.0,,,,,,,,,,,,,918,459.0,2,2,165,82.5,1542,771.0,2,2,166,83.0,Empire,sop,1768
1,107,0685,Did05M,Fra_lo,Did,Iarba,Venice,C-4,,,Baldassare Galuppi,1760s,98.0,298.0,149.0,2.0,2.0,100.0,50.0,"ww,br,str","ww,br,voice,str",2987,746.75,4,4,391,97.75,343,343.0,1,1,69,69.0,597.0,298.5,2.0,2.0,94.0,47.0,Did05M-Fra_lo-1764-Galuppi[1.07][0685].xml,Dal segno,Male,"ob,hn,vn,va,bs",wonder,"pride,abjectness",Negative,Present,Pietro Metastasio,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1300857518332008,2.999624395212631,70.22222222222223,66.13010204081633,699,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7813854166666667,7.441765873015873,40.54545454545455,46.9,149.0,50.0,0.7813854166666667,7.441765873015873,40.54545454545455,46.9,149.0,50.0,,,,,,,0.5731117761417912,7.696072422475482,47.06666666666667,38.61702127659574,294.0,47.0,0.5731117761417912,7.696072422475482,47.06666666666667,38.61702127659574,303.0,47.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,343.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1300857518332008,2.999624395212631,70.22222222222223,66.13010204081633,695.0,98.0,,,,,,,0.8449761793189629,13.660448232323233,68.96,65.80670103092784,775,97,,,,,,,0.8363539734075449,13.660448232323233,68.96,65.13520408163265,818,98,Male lover 2,07,0.5813120052512282,7.949477730756805,56.69858585858586,54.279518968423076,4225,469.44444444444446,9,9,654,72.66666666666667,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,699,699.0,1,1,98,98.0,,,,,,,,,,,,,298.0,149.0,2.0,2.0,100.0,50.0,597.0,298.5,2.0,2.0,94.0,47.0,"ob,hn,ten,vn,va,bs",,,,,,,343.0,343.0,1.0,1.0,69.0,69.0,,,,,,,695,695.0,1,1,98,98.0,1593,796.5,2,2,195,97.5,Italy,ten,1764
1,108,0385,Did06M,Se_dalle,Did,Araspe,Bratislava,C-4,,,Gennaro Astarita,1780s,57.0,,,,,,,str,"voice,str",841,210.25,4,4,226,56.5,92,92.0,1,1,30,30.0,,,,,,,Did06M-Se_dalle-1780-Astarita[1.08][0385].xml,ABA,Male,"vn,va,bs",wonder,"esteem,boldness",Negative,Future,Pietro Metastasio,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7455269607843125,27.109344362745095,66.76470588235294,66.51785714285714,164,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,92.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,7.550253851540616,26.425888480392157,66.76470588235294,66.63392857142857,170.0,56.0,,,,,,,6.271594427244582,22.342555147058825,69.6470588235294,68.04385964912281,263,57,,,,,,,6.46344169246646,23.026011029411762,69.6470588235294,67.9298245614035,244,57,Male lover 3,08,7.007704233008993,24.72594975490196,68.20588235294117,67.281367481203,933,186.6,5,5,256,51.2,"ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,164,164.0,1,1,56,56.0,,,,,,,,,,,,,,,,,,,,,,,,,"ten,vn,va,bs",,,,,,,92.0,92.0,1.0,1.0,30.0,30.0,,,,,,,170,170.0,1,1,56,56.0,507,253.5,2,2,114,57.0,Empire,ten,1780
1,110,0057,Did07M,Quando_saprai,Did,Enea,Naples,C-1,,,Domenico Natale Sarro,1720s,51.0,,,,,,,str,"voice,str",541,135.25,4,4,204,51.0,92,92.0,1,1,32,32.0,,,,,,,Did07M-Quando_saprai-1724-Sarro[1.10][0057].xml,Dal segno,Male,"vn,va,bs",wonder,"pride,boldness",Negative,Future,Pietro Metastasio,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09725858192500945,2.480093839087741,72.4,63.14705882352941,110,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,92.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09066399286987523,2.3119318181818183,72.4,63.529411764705884,111.0,51.0,,,,,,,0.0883125373243326,2.251969701770481,72.4,63.911764705882355,160,51,,,,,,,0.0883125373243326,2.251969701770481,72.4,63.911764705882355,160,51,Male lover 1,10,0.09113691236088747,2.3239912652026304,72.4,63.625,633,126.6,5,5,236,47.2,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,110,110.0,1,1,51,51.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",92.0,92.0,1.0,1.0,32.0,32.0,,,,,,,,,,,,,111,111.0,1,1,51,51.0,320,160.0,2,2,102,51.0,Italy,sop,1724
1,110,0395,Did07M,Quando_saprai,Did,Enea,Rome,C-4,,,Leonardo Vinci,1720s,20.5,,,,,,,"ww,str","ww,voice,str",737,184.25,4,4,80,20.0,98,98.0,1,1,14,14.0,90.0,45.0,2.0,2.0,10.0,5.0,Did07M-Quando_saprai-1726-Vinci[1.10][0395].xml,Da capo,Male,"ob,vn,va,bs",wonder,"pride,boldness",Negative,Future,Pietro Metastasio,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43011879476928205,5.734917263590428,71.28571428571429,68.0125,160,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2227136679082768,12.227136679082768,58.666666666666664,67.1,45.0,5.0,1.2227136679082768,8.151424452721846,44.0,67.1,45.0,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,98.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,0.43011879476928205,5.734917263590428,71.28571428571429,68.0125,160.0,20.0,,,,,,,0.4303737631416203,5.73831684188827,71.28571428571429,70.20625,237,20,,,,,,,2.629605254180237,35.06140338906983,71.28571428571429,69.16875,180,20,Male lover 1,10,1.0609406571128293,12.108019314990596,64.63492063492063,68.26666666666667,925,132.14285714285714,7,7,104,14.857142857142858,"obI,obII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,160,160.0,1,1,20,20.0,,,,,,,,,,,,,,,,,,,90.0,45.0,2.0,2.0,10.0,5.0,"ob,ten,vn,va,bs",,,,,,,98.0,98.0,1.0,1.0,14.0,14.0,,,,,,,160,160.0,1,1,20,20.0,417,208.5,2,2,40,20.0,Italy,ten,1726
1,108,0342,Did06M,Se_dalle,Did,Araspe,Naples,C-1,,,Se dalle stelle,1770s,58.0,84.0,42.0,2.0,2.0,50.0,25.0,"ww,br,str","ww,br,voice,str",1090,272.5,4,4,230,57.5,165,165.0,1,1,33,33.0,297.0,148.5,2.0,2.0,56.0,28.0,Did06M-Se_dalle-1776-Schuster[1.08][0342].xml,ABA,Male,"ob,hn,vn,va,bs",wonder,"esteem,boldness",Negative,Future,Pietro Metastasio,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.018113742648578,17.697305127841375,65.0,62.041666666666664,144,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6590950348845086,9.217194638247271,45.0,53.12,42.0,25.0,1.6590950348845086,9.217194638247271,45.0,53.12,42.0,25.0,,,,,,,9.217995419583442,32.262983968542045,53.529411764705884,58.669642857142854,148.0,28.0,9.217995419583442,32.262983968542045,53.529411764705884,58.669642857142854,149.0,28.0,,,,,,,0.0,0.0,0.0,0.0,165.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.018113742648578,17.697305127841375,65.0,62.041666666666664,135.0,57.0,,,,,,,5.30787418930481,34.20630033107544,69.52631578947368,62.196120689655174,471,58,,,,,,,5.1477756671373225,33.17455429932941,69.52631578947368,62.5323275862069,340,58,Male lover 3,08,4.530757281334399,23.216977762458278,58.26393188854489,59.048883415435135,1636,181.77777777777777,9,9,369,41.0,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,144,144.0,1,1,57,57.0,,,,,,,,,,,,,84.0,42.0,2.0,2.0,50.0,25.0,297.0,148.5,2.0,2.0,56.0,28.0,"ob,hn,sop,vn,va,bs",165.0,165.0,1.0,1.0,33.0,33.0,,,,,,,,,,,,,135,135.0,1,1,57,57.0,811,405.5,2,2,116,58.0,Italy,sop,1776
1,108,0686,Did06M,Se_dalle,Did,Araspe,Venice,C-3,,,Baldassare Galuppi,1760s,96.0,232.0,116.0,2.0,2.0,114.0,57.0,"ww,br,str","ww,br,voice,str",1713,428.25,4,4,384,96.0,245,245.0,1,1,65,65.0,674.0,337.0,2.0,2.0,126.0,63.0,Did06M-Se_dalle-1764-Galuppi[1.08][0686].xml,Dal segno,Male,"ob,hn,vn,va,bs",wonder,"esteem,boldness",Negative,Future,Pietro Metastasio,96,0.0,0.0,0.0,0.0,245.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9530257936507939,8.577232142857145,69.0909090909091,67.23611111111111,296,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5741605308928899,7.552419290975705,38.42857142857143,26.198830409356724,116.0,57.0,0.5741605308928899,7.552419290975705,38.42857142857143,26.198830409356724,116.0,57.0,,,,,,,0.8946479003123883,8.899392271528495,47.45,61.58201058201058,347.0,63.0,0.8946479003123883,8.899392271528495,47.45,61.58201058201058,327.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9530257936507939,8.577232142857145,69.0909090909091,67.23611111111111,296.0,96.0,,,,,,,2.093149202928298,13.700612964621588,68.93333333333334,66.73958333333333,585,96,,,,,,,2.093149202928298,13.700612964621588,68.93333333333334,66.73958333333333,536,96,Male lover 3,08,1.1287458569460926,9.682414167495732,55.975703463203466,55.439133858952935,2864,318.22222222222223,9,9,689,76.55555555555556,"obI,obII,hnI,hnII,alt,vnI,vnII,va,bs",245.0,245.0,1.0,1.0,65.0,65.0,,,,,,,,,,,,,,,,,,,296,296.0,1,1,96,96.0,,,,,,,,,,,,,232.0,116.0,2.0,2.0,114.0,57.0,674.0,337.0,2.0,2.0,126.0,63.0,"ob,hn,alt,vn,va,bs",,,,,,,,,,,,,,,,,,,296,296.0,1,1,96,96.0,1121,560.5,2,2,192,96.0,Italy,alt,1764
1,107,0315,Did06M,Se_dalle,Did,Araspe,Naples,C-1,,,Giovanni Paisiello,1790s,32.0,76.0,38.0,2.0,2.0,32.0,16.0,"ww,br,str","ww,br,voice,str",828,207.0,4,4,114,28.5,40,40.0,1,1,12,12.0,146.0,73.0,2.0,2.0,32.0,16.0,Did06M-Se_dalle-1794-Paisiello[1.07][0315].xml,ABCB,Male,"fl,hn,vn,va,bs",,,,,Pietro Metastasio,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6945429981203007,9.723601973684211,60.888888888888886,65.01785714285714,201,28,,,,,,,,,,,,,,,,,,,0.2892189673974354,4.627503478358967,35.2,39.875,73.0,16.0,0.27460102719809987,4.393616435169598,35.2,39.875,73.0,16.0,0.8327092816293185,8.882232337379397,32.142857142857146,32.5625,38.0,16.0,0.7857007346207714,8.380807835954895,32.142857142857146,32.5625,38.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,40.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5720526903195489,10.460392051557465,68.5,67.890625,229.0,32.0,,,,,,,0.402503135451505,6.976721014492753,58.714285714285715,70.01923076923077,191,26,,,,,,,0.6575731342438161,9.206023879413426,60.888888888888886,65.27901785714286,207,28,Male lover 3,07,0.5636127461225995,7.831362375751339,47.959722222222226,51.63521634615385,1090,121.11111111111111,9,9,190,21.11111111111111,"flI,flII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,201,201.0,1,1,28,28.0,,,,,,,146.0,73.0,2.0,2.0,32.0,16.0,76.0,38.0,2.0,2.0,32.0,16.0,,,,,,,"fl,hn,sop,vn,va,bs",40.0,40.0,1.0,1.0,12.0,12.0,,,,,,,,,,,,,229,229.0,1,1,32,32.0,398,199.0,2,2,54,27.0,Italy,sop,1794
1,113,0244,Did06M,Se_dalle,Did,Araspe,Genova,C-1,,,Davide Perez,1750s,103.0,326.0,163.0,2.0,2.0,118.0,59.0,"ww,br,str","ww,br,voice,str",3166,791.5,4,4,406,101.5,390,390.0,1,1,74,74.0,483.0,241.5,2.0,2.0,146.0,73.0,Did06M-Se_dalle-1753-Perez[1.13][0244].xml,Dal segno,Male,"ob,hn,vn,va,bs",wonder,"esteem,boldness",Negative,Future,Pietro Metastasio,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4394814162871141,22.81024398116504,69.22222222222223,63.90898058252427,743,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1948888925154537,10.44421402346841,55.214285714285715,45.33050847457627,163.0,59.0,1.1948888925154537,10.44421402346841,55.214285714285715,45.33050847457627,163.0,59.0,,,,,,,1.5370795572954412,13.200800903831436,52.285714285714285,43.97431506849315,238.0,73.0,1.5370795572954412,13.200800903831436,52.285714285714285,43.97431506849315,245.0,73.0,,,,,,,0.0,0.0,0.0,0.0,390.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8933822484646449,14.156672552593603,69.22222222222223,64.2876213592233,801.0,103.0,,,,,,,0.9251295486376369,14.232762286732875,69.22222222222223,66.07,885,100,,,,,,,0.9237155875986758,14.211009039979627,69.22222222222223,66.11875,737,100,Male lover 3,13,1.2057057125762327,14.087589714383855,61.486111111111114,54.8743748784858,4365,485.0,9,9,744,82.66666666666667,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,743,743.0,1,1,103,103.0,,,,,,,,,,,,,326.0,163.0,2.0,2.0,118.0,59.0,483.0,241.5,2.0,2.0,146.0,73.0,"ob,hn,sop,vn,va,bs",390.0,390.0,1.0,1.0,74.0,74.0,,,,,,,,,,,,,801,801.0,1,1,103,103.0,1622,811.0,2,2,200,100.0,Italy,sop,1753
1,104,0334,Did07M,Quando_saprai,Did,Enea,Hamburg,C-1,,,Paolo Scalabrini,1740s,61.0,,,,,,,str,"voice,str",815,203.75,4,4,244,61.0,126,126.0,1,1,38,38.0,,,,,,,Did07M-Quando_saprai-1744-Scalabrini[1.04][0334].xml,Da capo,Male,"vn,va,bs",,,,,Pietro Metastasio,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5118136872235233,6.690136054421768,69.8,72.01639344262296,161,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,126.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6633619568045797,7.58720238095238,69.6470588235294,72.65573770491804,137.0,61.0,,,,,,,0.7520886906845567,7.646235021959661,69.52631578947368,70.20491803278688,259,61,,,,,,,0.7520886906845567,7.646235021959661,69.52631578947368,70.20491803278688,258,61,Male lover 1,04,0.6698382563493042,7.392452119823368,69.62492260061919,71.27049180327869,941,188.2,5,5,282,56.4,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,161,161.0,1,1,61,61.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",126.0,126.0,1.0,1.0,38.0,38.0,,,,,,,,,,,,,137,137.0,1,1,61,61.0,517,258.5,2,2,122,61.0,Empire,sop,1744
